Ticker,Date,signals,short avg,long avg,short vol,long vol,positions
OCUL,2020-07-10,0,7.513,7.5832,0.0608,0.1328,0.0
OCUL,2020-07-13,0,7.505,7.5292,0.0495,0.0399,0.0
OCUL,2020-07-14,0,7.445,7.4972,0.1344,0.0908,0.0
OCUL,2020-07-15,1,7.575,7.5432,0.3182,0.1649,1.0
OCUL,2020-07-16,1,8.045,7.69,0.3465,0.3737,0.0
OCUL,2020-07-17,1,8.425,7.908,0.1909,0.5073,0.0
OCUL,2020-07-20,1,8.715,8.174,0.2192,0.6053,0.0
OCUL,2020-07-21,1,8.91,8.494,0.0566,0.4682,0.0
OCUL,2020-07-22,1,8.96,8.728,0.0141,0.295,0.0
OCUL,2020-07-23,1,8.935,8.85,0.0495,0.1669,0.0
OCUL,2020-07-24,0,8.785,8.872,0.1626,0.1197,-1.0
OCUL,2020-07-27,0,8.7,8.844,0.0424,0.1356,0.0
OCUL,2020-07-28,0,8.59,8.744,0.198,0.2046,0.0
OCUL,2020-07-29,0,8.375,8.61,0.1061,0.2365,0.0
OCUL,2020-07-30,0,8.065,8.396,0.3323,0.3602,0.0
OCUL,2020-07-31,0,7.965,8.282,0.1909,0.3416,0.0
OCUL,2020-08-03,0,8.0,8.116,0.1414,0.2618,0.0
OCUL,2020-08-04,1,8.12,8.094,0.3111,0.2293,1.0
OCUL,2020-08-05,1,8.42,8.134,0.1131,0.2849,0.0
OCUL,2020-08-06,1,8.61,8.312,0.1556,0.323,0.0
OCUL,2020-08-07,1,8.625,8.398,0.1344,0.3094,0.0
OCUL,2020-08-10,0,8.365,8.458,0.2333,0.1975,-1.0
OCUL,2020-08-11,0,8.335,8.484,0.1909,0.1864,0.0
OCUL,2020-08-12,0,8.31,8.414,0.2263,0.2375,0.0
OCUL,2020-08-13,0,8.185,8.314,0.0495,0.173,0.0
OCUL,2020-08-14,0,8.115,8.21,0.1485,0.1669,0.0
OCUL,2020-08-17,0,8.05,8.188,0.0566,0.1756,0.0
OCUL,2020-08-18,1,8.265,8.182,0.2475,0.1636,1.0
OCUL,2020-08-19,1,8.45,8.244,0.0141,0.2026,0.0
OCUL,2020-08-20,1,8.41,8.272,0.0707,0.208,0.0
OCUL,2020-08-21,1,8.44,8.374,0.1131,0.1688,0.0
OCUL,2020-08-24,1,8.48,8.444,0.0566,0.0573,0.0
OCUL,2020-08-25,0,8.26,8.372,0.2546,0.173,-1.0
OCUL,2020-08-26,0,8.345,8.402,0.3748,0.2025,0.0
OCUL,2020-08-27,1,9.205,8.69,0.8415,0.6523,1.0
OCUL,2020-08-28,1,9.585,8.86,0.3041,0.7055,0.0
OCUL,2020-08-31,1,9.08,8.93,0.4101,0.6699,0.0
OCUL,2020-09-01,0,8.715,9.042,0.1061,0.5229,-1.0
OCUL,2020-09-02,0,8.54,9.008,0.1414,0.5621,0.0
OCUL,2020-09-03,0,8.41,8.724,0.0424,0.3961,0.0
OCUL,2020-09-04,0,8.27,8.482,0.1556,0.2427,0.0
OCUL,2020-09-08,0,7.88,8.244,0.396,0.3986,0.0
OCUL,2020-09-09,0,7.82,8.124,0.3111,0.3348,0.0
OCUL,2020-09-10,1,8.12,8.076,0.1131,0.2927,1.0
OCUL,2020-09-11,1,8.285,8.074,0.1202,0.2901,0.0
BBDC,2019-01-02,1,8.665,8.234,0.4172,0.4966,0.0
BBDC,2019-01-03,1,9.11,8.566,0.2121,0.521,0.0
BBDC,2019-01-04,1,9.295,8.824,0.0495,0.5148,0.0
BBDC,2019-01-07,1,9.405,9.08,0.1061,0.4397,0.0
BBDC,2019-01-08,1,9.56,9.334,0.1131,0.2551,0.0
BBDC,2019-01-09,1,9.695,9.492,0.0778,0.2054,0.0
BBDC,2019-01-10,1,9.645,9.548,0.1485,0.1593,0.0
BBDC,2019-01-11,0,9.565,9.6,0.0354,0.1027,-1.0
BBDC,2019-01-14,0,9.615,9.632,0.0354,0.0779,0.0
BBDC,2019-01-15,1,9.63,9.628,0.0141,0.0779,1.0
BBDC,2019-01-16,1,9.61,9.598,0.0141,0.0377,0.0
BBDC,2019-01-17,1,9.635,9.624,0.0495,0.0321,0.0
BBDC,2019-01-18,1,9.675,9.642,0.0071,0.0335,0.0
BBDC,2019-01-22,0,9.625,9.628,0.0778,0.0466,-1.0
BBDC,2019-01-23,0,9.58,9.622,0.0141,0.0497,0.0
BBDC,2019-01-24,0,9.595,9.622,0.0071,0.0497,0.0
BBDC,2019-01-25,1,9.65,9.628,0.0707,0.0581,1.0
BBDC,2019-01-28,1,9.68,9.624,0.0283,0.0541,0.0
BBDC,2019-01-29,1,9.685,9.652,0.0354,0.0554,0.0
BBDC,2019-01-30,1,9.725,9.682,0.0212,0.054,0.0
BBDC,2019-01-31,1,9.77,9.722,0.0424,0.0522,0.0
BBDC,2019-02-01,1,9.84,9.758,0.0566,0.085,0.0
BBDC,2019-02-04,1,9.84,9.786,0.0566,0.0654,0.0
BBDC,2019-02-05,1,9.825,9.814,0.0354,0.0537,0.0
BBDC,2019-02-06,1,9.83,9.828,0.0283,0.0356,0.0
BBDC,2019-02-07,0,9.795,9.824,0.0212,0.0404,-1.0
BBDC,2019-02-08,0,9.74,9.788,0.0566,0.0554,0.0
BBDC,2019-02-11,0,9.675,9.758,0.0354,0.0817,0.0
BBDC,2019-02-12,0,9.64,9.714,0.0141,0.0789,0.0
BBDC,2019-02-13,0,9.615,9.672,0.0212,0.0705,0.0
BBDC,2019-02-14,0,9.625,9.646,0.0354,0.0365,0.0
BBDC,2019-02-15,1,9.665,9.642,0.0212,0.0295,1.0
BBDC,2019-02-19,1,9.67,9.644,0.0141,0.0305,0.0
BBDC,2019-02-20,1,9.685,9.66,0.0354,0.0406,0.0
BBDC,2019-02-21,1,9.75,9.698,0.0566,0.0563,0.0
BBDC,2019-02-22,1,9.79,9.726,0.0,0.0611,0.0
BBDC,2019-02-25,1,9.87,9.78,0.1131,0.11,0.0
BBDC,2019-02-26,1,9.955,9.84,0.0071,0.11,0.0
BBDC,2019-02-27,1,9.915,9.872,0.0636,0.0826,0.0
BBDC,2019-02-28,0,9.885,9.894,0.0212,0.0688,-1.0
BBDC,2019-03-01,0,9.8,9.876,0.1414,0.105,0.0
BBDC,2019-03-04,0,9.745,9.844,0.0636,0.1011,0.0
BBDC,2019-03-05,0,9.815,9.82,0.0354,0.0784,0.0
BBDC,2019-03-06,1,9.855,9.82,0.0212,0.0784,1.0
BBDC,2019-03-07,1,9.835,9.8,0.0495,0.0644,0.0
BBDC,2019-03-08,0,9.785,9.814,0.0212,0.0404,-1.0
BBDC,2019-03-11,0,9.79,9.818,0.0283,0.0383,0.0
BBDC,2019-03-12,0,9.805,9.81,0.0071,0.0367,0.0
BBDC,2019-03-13,1,9.825,9.806,0.0354,0.0288,1.0
BBDC,2019-03-14,1,9.87,9.824,0.0283,0.0467,0.0
BBDC,2019-03-15,1,9.905,9.854,0.0212,0.0513,0.0
BBDC,2019-03-18,1,9.91,9.872,0.0141,0.0476,0.0
BBDC,2019-03-19,1,9.915,9.898,0.0212,0.0311,0.0
BBDC,2019-03-20,1,9.975,9.932,0.0636,0.0517,0.0
BBDC,2019-03-21,1,9.985,9.944,0.0495,0.0462,0.0
BBDC,2019-03-22,0,9.945,9.948,0.0071,0.0444,-1.0
BBDC,2019-03-25,0,9.885,9.934,0.0778,0.068,0.0
BBDC,2019-03-26,0,9.84,9.918,0.0141,0.0779,0.0
BBDC,2019-03-27,0,9.885,9.898,0.0495,0.0545,0.0
BBDC,2019-03-28,1,9.91,9.888,0.0141,0.0466,1.0
BBDC,2019-03-29,1,9.915,9.886,0.0212,0.0439,0.0
BBDC,2019-04-01,0,9.88,9.886,0.0707,0.0439,-1.0
BBDC,2019-04-02,0,9.845,9.888,0.0212,0.0421,0.0
BBDC,2019-04-03,1,9.915,9.898,0.0778,0.0554,1.0
BBDC,2019-04-04,1,9.955,9.906,0.0212,0.0586,0.0
BBDC,2019-04-05,1,9.93,9.904,0.0141,0.0577,0.0
BBDC,2019-04-08,1,9.935,9.928,0.0212,0.0421,0.0
BBDC,2019-04-09,0,9.93,9.938,0.0283,0.0239,-1.0
BBDC,2019-04-10,0,9.92,9.93,0.0141,0.0158,0.0
BBDC,2019-04-11,1,9.94,9.932,0.0141,0.0179,1.0
BBDC,2019-04-12,1,9.935,9.932,0.0212,0.0179,0.0
BBDC,2019-04-15,0,9.91,9.922,0.0141,0.0192,-1.0
BBDC,2019-04-16,0,9.895,9.918,0.0071,0.0239,0.0
BBDC,2019-04-17,0,9.89,9.91,0.0,0.0255,0.0
BBDC,2019-04-18,0,9.885,9.896,0.0071,0.0152,0.0
BBDC,2019-04-22,0,9.86,9.88,0.0283,0.0235,0.0
BBDC,2019-04-23,0,9.865,9.878,0.0354,0.0217,0.0
BBDC,2019-04-24,1,9.905,9.884,0.0212,0.0288,1.0
BBDC,2019-04-25,1,9.89,9.878,0.0424,0.0303,0.0
BBDC,2019-04-26,0,9.86,9.874,0.0,0.0313,-1.0
BBDC,2019-04-29,0,9.88,9.886,0.0283,0.0261,0.0
BBDC,2019-04-30,1,9.91,9.892,0.0141,0.0303,1.0
BBDC,2019-05-01,1,9.93,9.896,0.0141,0.0358,0.0
BBDC,2019-05-02,1,9.915,9.902,0.0354,0.0303,0.0
BBDC,2019-05-03,0,9.895,9.91,0.0071,0.02,-1.0
BBDC,2019-05-06,1,9.925,9.92,0.0354,0.0255,1.0
BBDC,2019-05-07,1,9.96,9.93,0.0141,0.0339,0.0
BBDC,2019-05-08,1,9.94,9.924,0.0424,0.0344,0.0
BBDC,2019-05-09,0,9.915,9.93,0.0071,0.0292,-1.0
BBDC,2019-05-10,0,9.915,9.932,0.0071,0.0268,0.0
BBDC,2019-05-13,1,9.96,9.944,0.0707,0.0445,1.0
BBDC,2019-05-14,1,10.09,9.984,0.1131,0.1122,0.0
BBDC,2019-05-15,1,10.22,10.056,0.0707,0.1587,0.0
BBDC,2019-05-16,1,10.27,10.126,0.0,0.1609,0.0
BBDC,2019-05-17,1,10.24,10.186,0.0424,0.1071,0.0
BBDC,2019-05-20,1,10.24,10.238,0.0424,0.046,0.0
BBDC,2019-05-21,1,10.285,10.264,0.0212,0.0329,0.0
BBDC,2019-05-22,0,10.24,10.246,0.0849,0.0493,-1.0
BBDC,2019-05-23,0,10.14,10.212,0.0566,0.0785,0.0
BBDC,2019-05-24,0,10.12,10.198,0.0283,0.085,0.0
BBDC,2019-05-28,0,10.115,10.162,0.0354,0.085,0.0
BBDC,2019-05-29,0,10.085,10.118,0.0071,0.0415,0.0
BBDC,2019-05-30,0,10.065,10.092,0.0212,0.0327,0.0
BBDC,2019-05-31,0,9.965,10.048,0.1202,0.0993,0.0
BBDC,2019-06-03,0,9.875,9.994,0.0071,0.1097,0.0
BBDC,2019-06-04,0,9.85,9.942,0.0283,0.1143,0.0
BBDC,2019-06-05,0,9.865,9.906,0.0495,0.0844,0.0
BBDC,2019-06-06,0,9.86,9.86,0.0566,0.0339,0.0
BBDC,2019-06-07,0,9.845,9.858,0.0354,0.0327,0.0
BBDC,2019-06-10,1,9.875,9.86,0.0071,0.0339,1.0
BBDC,2019-06-11,1,9.875,9.868,0.0071,0.0295,0.0
BBDC,2019-06-12,0,9.835,9.848,0.0495,0.0356,-1.0
BBDC,2019-06-13,0,9.835,9.858,0.0495,0.0327,0.0
BBDC,2019-06-14,1,9.885,9.864,0.0212,0.0378,1.0
BBDC,2019-06-17,1,9.92,9.876,0.0283,0.0513,0.0
BBDC,2019-06-18,1,9.92,9.882,0.0283,0.0522,0.0
BBDC,2019-06-19,1,9.915,9.908,0.0212,0.0277,0.0
BBDC,2019-06-20,1,10.035,9.962,0.1485,0.1011,0.0
BBDC,2019-06-21,1,10.045,9.972,0.1344,0.0958,0.0
BBDC,2019-06-24,0,9.92,9.962,0.0424,0.1023,-1.0
BBDC,2019-06-25,0,9.9,9.964,0.0141,0.1009,0.0
BBDC,2019-06-26,0,9.945,9.974,0.0495,0.0991,0.0
BBDC,2019-06-27,0,9.905,9.912,0.1061,0.0576,0.0
BBDC,2019-06-28,0,9.855,9.898,0.0354,0.0545,0.0
BBDC,2019-07-01,0,9.87,9.892,0.0141,0.0572,0.0
BBDC,2019-07-02,0,9.875,9.888,0.0212,0.0563,0.0
BBDC,2019-07-03,1,9.885,9.868,0.0071,0.0239,1.0
BBDC,2019-07-05,0,9.855,9.868,0.0354,0.0239,-1.0
BBDC,2019-07-08,0,9.845,9.864,0.0212,0.023,0.0
BBDC,2019-07-09,0,9.85,9.86,0.0141,0.0255,0.0
BBDC,2019-07-10,1,9.88,9.866,0.0566,0.0358,1.0
BBDC,2019-07-11,1,9.905,9.868,0.0212,0.037,0.0
BBDC,2019-07-12,1,9.915,9.89,0.0354,0.0412,0.0
BBDC,2019-07-15,1,9.905,9.892,0.0495,0.0396,0.0
BBDC,2019-07-16,0,9.915,9.916,0.0636,0.0365,-1.0
BBDC,2019-07-17,1,9.94,9.916,0.0283,0.0365,1.0
BBDC,2019-07-18,1,9.925,9.924,0.0071,0.0336,0.0
BBDC,2019-07-19,0,9.9,9.91,0.0424,0.0394,-1.0
BBDC,2019-07-22,0,9.89,9.918,0.0283,0.0327,0.0
BBDC,2019-07-23,1,9.915,9.91,0.0071,0.0235,1.0
BBDC,2019-07-24,1,9.93,9.914,0.0141,0.027,0.0
BBDC,2019-07-25,1,9.96,9.924,0.0283,0.0404,0.0
BBDC,2019-07-26,1,9.935,9.928,0.0636,0.0342,0.0
BBDC,2019-07-29,0,9.885,9.922,0.0071,0.0402,-1.0
BBDC,2019-07-30,0,9.875,9.912,0.0071,0.0466,0.0
BBDC,2019-07-31,0,9.875,9.9,0.0071,0.0453,0.0
BBDC,2019-08-01,0,9.865,9.874,0.0212,0.0152,0.0
BBDC,2019-08-02,0,9.845,9.864,0.0071,0.0182,0.0
BBDC,2019-08-05,0,9.82,9.848,0.0283,0.0311,0.0
BBDC,2019-08-06,0,9.785,9.828,0.0212,0.0432,0.0
BBDC,2019-08-07,0,9.755,9.8,0.0212,0.0464,0.0
BBDC,2019-08-08,0,9.755,9.784,0.0212,0.0378,0.0
BBDC,2019-08-09,0,9.76,9.766,0.0141,0.023,0.0
BBDC,2019-08-12,0,9.715,9.742,0.0495,0.037,0.0
BBDC,2019-08-13,0,9.685,9.726,0.0071,0.0391,0.0
BBDC,2019-08-14,0,9.67,9.708,0.0283,0.0502,0.0
BBDC,2019-08-15,0,9.675,9.694,0.0354,0.0365,0.0
BBDC,2019-08-16,1,9.685,9.678,0.0212,0.0192,1.0
BBDC,2019-08-19,1,9.695,9.686,0.0354,0.027,0.0
BBDC,2019-08-20,1,9.785,9.718,0.0919,0.0785,0.0
BBDC,2019-08-21,1,9.87,9.766,0.0283,0.0976,0.0
BBDC,2019-08-22,1,9.875,9.798,0.0212,0.0968,0.0
BBDC,2019-08-23,1,9.88,9.844,0.0283,0.0723,0.0
BBDC,2019-08-26,1,9.885,9.874,0.0212,0.0207,0.0
BBDC,2019-08-27,1,9.905,9.892,0.0495,0.0311,0.0
BBDC,2019-08-28,1,9.915,9.892,0.0354,0.0311,0.0
BBDC,2019-08-29,1,9.94,9.918,0.0707,0.0476,0.0
BBDC,2019-08-30,1,9.99,9.936,0.0,0.0555,0.0
BBDC,2019-09-03,1,9.99,9.96,0.0,0.0447,0.0
BBDC,2019-09-04,1,9.99,9.97,0.0,0.0447,0.0
BBDC,2019-09-05,1,9.995,9.992,0.0071,0.0045,0.0
BBDC,2019-09-06,1,10.01,9.998,0.0141,0.013,0.0
BBDC,2019-09-09,1,10.03,10.008,0.0141,0.0217,0.0
BBDC,2019-09-10,0,9.98,9.994,0.0849,0.0456,-1.0
BBDC,2019-09-11,0,9.95,9.992,0.0424,0.046,0.0
BBDC,2019-09-12,1,10.02,10.004,0.0566,0.0555,1.0
BBDC,2019-09-13,1,10.065,10.014,0.0071,0.0631,0.0
BBDC,2019-09-16,1,10.065,10.018,0.0071,0.0657,0.0
BBDC,2019-09-17,1,10.05,10.042,0.0141,0.0363,0.0
BBDC,2019-09-18,1,10.075,10.068,0.0495,0.0259,0.0
BBDC,2019-09-19,1,10.1,10.074,0.0141,0.027,0.0
BBDC,2019-09-20,1,10.095,10.08,0.0071,0.0292,0.0
BBDC,2019-09-23,1,10.125,10.098,0.0354,0.0396,0.0
BBDC,2019-09-24,1,10.17,10.128,0.0283,0.0415,0.0
BBDC,2019-09-25,1,10.145,10.126,0.0636,0.0428,0.0
BBDC,2019-09-26,0,10.12,10.136,0.0283,0.0378,-1.0
BBDC,2019-09-27,1,10.175,10.158,0.0495,0.0432,1.0
BBDC,2019-09-30,1,10.23,10.178,0.0283,0.0589,0.0
BBDC,2019-10-01,1,10.2,10.17,0.0707,0.0596,0.0
BBDC,2019-10-02,0,10.075,10.15,0.1061,0.0951,-1.0
BBDC,2019-10-03,0,9.98,10.114,0.0283,0.1282,0.0
BBDC,2019-10-04,0,10.03,10.092,0.099,0.1165,0.0
BBDC,2019-10-07,1,10.105,10.064,0.0071,0.0802,1.0
BBDC,2019-10-08,1,10.105,10.054,0.0071,0.0691,0.0
BBDC,2019-10-09,1,10.125,10.084,0.0354,0.0723,0.0
BBDC,2019-10-10,1,10.13,10.114,0.0283,0.0207,0.0
BBDC,2019-10-11,0,10.115,10.118,0.0071,0.0192,-1.0
BBDC,2019-10-14,0,10.11,10.116,0.0141,0.0207,0.0
BBDC,2019-10-15,0,10.055,10.098,0.0636,0.0526,0.0
BBDC,2019-10-16,0,10.055,10.088,0.0636,0.0444,0.0
BBDC,2019-10-17,1,10.09,10.082,0.0141,0.0427,1.0
BBDC,2019-10-18,1,10.145,10.1,0.0919,0.0718,0.0
BBDC,2019-10-21,1,10.21,10.122,0.0,0.087,0.0
BBDC,2019-10-22,1,10.185,10.152,0.0354,0.0606,0.0
BBDC,2019-10-23,0,10.12,10.148,0.0566,0.0653,-1.0
BBDC,2019-10-24,0,10.12,10.164,0.0566,0.0532,0.0
BBDC,2019-10-25,0,10.13,10.142,0.0424,0.0522,0.0
BBDC,2019-10-28,0,10.11,10.124,0.0141,0.0358,0.0
BBDC,2019-10-29,1,10.12,10.116,0.0,0.0297,1.0
BBDC,2019-10-30,1,10.17,10.144,0.0707,0.0477,0.0
BBDC,2019-10-31,1,10.175,10.138,0.0636,0.0471,0.0
BBDC,2019-11-01,1,10.2,10.172,0.099,0.0691,0.0
BBDC,2019-11-04,1,10.31,10.218,0.0566,0.0968,0.0
BBDC,2019-11-05,1,10.32,10.252,0.0424,0.0826,0.0
BBDC,2019-11-06,1,10.285,10.264,0.0071,0.0811,0.0
BBDC,2019-11-07,1,10.305,10.304,0.0354,0.0344,0.0
BBDC,2019-11-08,0,10.305,10.306,0.0354,0.0321,-1.0
BBDC,2019-11-11,0,10.29,10.296,0.0141,0.0207,0.0
BBDC,2019-11-12,1,10.305,10.3,0.0071,0.0212,1.0
BBDC,2019-11-13,0,10.3,10.302,0.0141,0.0192,-1.0
BBDC,2019-11-14,1,10.3,10.298,0.0141,0.013,1.0
BBDC,2019-11-15,1,10.315,10.306,0.0071,0.0114,0.0
BBDC,2019-11-18,0,10.3,10.302,0.0283,0.0164,-1.0
BBDC,2019-11-19,0,10.285,10.298,0.0071,0.0164,0.0
BBDC,2019-11-20,0,10.29,10.298,0.0,0.0164,0.0
BBDC,2019-11-21,1,10.32,10.306,0.0424,0.0288,1.0
BBDC,2019-11-22,1,10.34,10.308,0.0141,0.0303,0.0
BBDC,2019-11-25,1,10.34,10.322,0.0141,0.0303,0.0
BBDC,2019-11-26,1,10.35,10.334,0.0,0.0261,0.0
BBDC,2019-11-27,1,10.38,10.358,0.0424,0.0303,0.0
BBDC,2019-11-29,1,10.385,10.36,0.0354,0.03,0.0
BBDC,2019-12-02,1,10.39,10.378,0.0424,0.0342,0.0
BBDC,2019-12-03,0,10.34,10.36,0.1131,0.0636,-1.0
BBDC,2019-12-04,0,10.305,10.36,0.0636,0.0636,0.0
BBDC,2019-12-05,0,10.345,10.346,0.0071,0.0573,0.0
BBDC,2019-12-06,1,10.36,10.35,0.0283,0.0592,1.0
BBDC,2019-12-09,1,10.38,10.342,0.0,0.0492,0.0
BBDC,2019-12-10,0,10.32,10.342,0.0849,0.0492,-1.0
BBDC,2019-12-11,0,10.28,10.332,0.0283,0.0522,0.0
BBDC,2019-12-12,0,10.31,10.328,0.0141,0.0522,0.0
BBDC,2019-12-13,1,10.335,10.322,0.0212,0.046,1.0
BBDC,2019-12-16,1,10.35,10.316,0.0,0.0378,0.0
BBDC,2019-12-17,1,10.365,10.34,0.0212,0.0308,0.0
BBDC,2019-12-18,1,10.44,10.38,0.0849,0.0704,0.0
BBDC,2019-12-19,1,10.475,10.406,0.0354,0.0666,0.0
BBDC,2019-12-20,1,10.47,10.434,0.0283,0.0666,0.0
BBDC,2019-12-23,0,10.425,10.436,0.0919,0.0635,-1.0
BBDC,2019-12-24,0,10.365,10.434,0.0071,0.0658,0.0
BBDC,2019-12-26,0,10.355,10.402,0.0212,0.0646,0.0
BBDC,2019-12-27,0,10.37,10.392,0.0424,0.0589,0.0
BBDC,2019-12-30,0,10.335,10.348,0.0919,0.0487,0.0
BBDC,2019-12-31,0,10.265,10.328,0.0071,0.0614,0.0
BBDC,2020-01-02,0,10.28,10.314,0.0283,0.0573,0.0
BBDC,2020-01-03,0,10.3,10.306,0.0,0.0555,0.0
BBDC,2020-01-06,1,10.3,10.286,0.0,0.0195,1.0
BBDC,2020-01-07,1,10.31,10.296,0.0141,0.0219,0.0
BBDC,2020-01-08,1,10.365,10.326,0.0636,0.0477,0.0
BBDC,2020-01-09,1,10.435,10.358,0.0354,0.0729,0.0
BBDC,2020-01-10,1,10.465,10.392,0.0071,0.0785,0.0
BBDC,2020-01-13,1,10.455,10.42,0.0212,0.0604,0.0
BBDC,2020-01-14,0,10.43,10.44,0.0141,0.0255,-1.0
BBDC,2020-01-15,0,10.455,10.456,0.0495,0.027,0.0
BBDC,2020-01-16,1,10.495,10.464,0.0071,0.0336,1.0
BBDC,2020-01-17,1,10.51,10.474,0.0141,0.0422,0.0
BBDC,2020-01-21,0,10.47,10.47,0.0707,0.0469,-1.0
BBDC,2020-01-22,0,10.45,10.482,0.0424,0.0377,0.0
BBDC,2020-01-23,1,10.495,10.486,0.0212,0.0397,1.0
BBDC,2020-01-24,1,10.475,10.474,0.0495,0.0434,0.0
BBDC,2020-01-27,0,10.38,10.434,0.0849,0.0727,-1.0
BBDC,2020-01-28,0,10.345,10.424,0.0354,0.0783,0.0
BBDC,2020-01-29,0,10.405,10.416,0.0495,0.073,0.0
BBDC,2020-01-30,1,10.42,10.394,0.0283,0.0508,1.0
BBDC,2020-01-31,1,10.4,10.386,0.0,0.0445,0.0
BBDC,2020-02-03,0,10.35,10.382,0.0707,0.0522,-1.0
BBDC,2020-02-04,0,10.31,10.372,0.0141,0.0593,0.0
BBDC,2020-02-05,1,10.37,10.368,0.0707,0.054,1.0
BBDC,2020-02-06,1,10.415,10.37,0.0071,0.0557,0.0
BBDC,2020-02-07,1,10.395,10.366,0.0212,0.0537,0.0
BBDC,2020-02-10,1,10.415,10.396,0.0495,0.0493,0.0
BBDC,2020-02-11,1,10.46,10.426,0.0141,0.0351,0.0
BBDC,2020-02-12,1,10.47,10.436,0.0,0.0397,0.0
BBDC,2020-02-13,1,10.44,10.436,0.0424,0.0397,0.0
BBDC,2020-02-14,0,10.43,10.45,0.0283,0.0245,-1.0
BBDC,2020-02-18,1,10.46,10.454,0.0141,0.0261,1.0
BBDC,2020-02-19,1,10.505,10.468,0.0495,0.0471,0.0
BBDC,2020-02-20,1,10.535,10.48,0.0071,0.0548,0.0
BBDC,2020-02-21,0,10.485,10.486,0.0636,0.0462,-1.0
BBDC,2020-02-24,0,10.335,10.442,0.1485,0.1256,0.0
BBDC,2020-02-25,0,10.225,10.392,0.0071,0.1574,0.0
BBDC,2020-02-26,0,10.125,10.29,0.1344,0.1976,0.0
BBDC,2020-02-27,0,9.965,10.164,0.0919,0.207,0.0
BBDC,2020-02-28,0,9.81,10.02,0.1273,0.2171,0.0
BBDC,2020-03-02,0,9.57,9.858,0.2121,0.3055,0.0
BBDC,2020-03-03,0,9.66,9.794,0.3394,0.2364,0.0
BBDC,2020-03-04,1,9.99,9.804,0.1273,0.2496,1.0
BBDC,2020-03-05,1,10.065,9.834,0.0212,0.272,0.0
BBDC,2020-03-06,1,9.95,9.86,0.1414,0.2645,0.0
BBDC,2020-03-09,0,9.605,9.848,0.3465,0.2896,-1.0
BBDC,2020-03-10,0,9.31,9.72,0.0707,0.3862,0.0
BBDC,2020-03-11,0,9.195,9.53,0.0919,0.3983,0.0
BBDC,2020-03-12,0,8.755,9.196,0.5303,0.5313,0.0
BBDC,2020-03-13,0,8.395,8.908,0.0212,0.4755,0.0
BBDC,2020-03-16,0,7.785,8.468,0.8839,0.8348,0.0
BBDC,2020-03-17,0,7.28,8.096,0.1697,0.8076,0.0
BBDC,2020-03-18,0,6.99,7.586,0.5798,0.7965,0.0
BBDC,2020-03-19,0,5.96,6.978,0.8768,1.1295,0.0
BBDC,2020-03-20,0,5.74,6.524,0.5657,0.8253,0.0
BBDC,2020-03-23,0,6.21,6.348,0.099,0.7457,0.0
BBDC,2020-03-24,0,5.97,6.0,0.4384,0.4964,0.0
BBDC,2020-03-25,1,5.97,5.94,0.4384,0.4212,1.0
BBDC,2020-03-26,1,6.455,6.198,0.2475,0.351,0.0
BBDC,2020-03-27,1,6.995,6.442,0.5162,0.6209,0.0
BBDC,2020-03-30,1,7.445,6.692,0.1202,0.7725,0.0
BBDC,2020-03-31,1,7.555,7.076,0.0354,0.5859,0.0
BBDC,2020-04-01,1,7.29,7.22,0.4101,0.4006,0.0
BBDC,2020-04-02,0,7.125,7.344,0.1768,0.2333,-1.0
BBDC,2020-04-03,0,7.165,7.288,0.1202,0.2605,0.0
BBDC,2020-04-06,0,6.86,7.11,0.3111,0.3444,0.0
BBDC,2020-04-07,0,6.64,6.922,0.0,0.2728,0.0
BBDC,2020-04-08,0,6.72,6.882,0.1131,0.2732,0.0
BBDC,2020-04-09,1,7.105,6.914,0.4313,0.3304,1.0
BBDC,2020-04-13,1,7.32,6.944,0.1273,0.3551,0.0
BBDC,2020-04-14,1,7.255,7.072,0.0354,0.3328,0.0
BBDC,2020-04-15,0,7.12,7.136,0.2263,0.2493,-1.0
BBDC,2020-04-16,0,6.945,7.162,0.0212,0.209,0.0
BBDC,2020-04-17,0,6.885,7.048,0.0636,0.1949,0.0
BBDC,2020-04-20,0,6.715,6.92,0.1768,0.2483,0.0
BBDC,2020-04-21,0,6.53,6.758,0.0849,0.217,0.0
BBDC,2020-04-22,0,6.44,6.648,0.0424,0.2281,0.0
BBDC,2020-04-23,0,6.345,6.518,0.0919,0.2118,0.0
BBDC,2020-04-24,0,6.33,6.426,0.0707,0.1146,0.0
BBDC,2020-04-27,1,6.515,6.438,0.1909,0.137,1.0
BBDC,2020-04-28,1,6.745,6.512,0.1344,0.2282,0.0
BBDC,2020-04-29,1,6.83,6.594,0.0141,0.2545,0.0
BBDC,2020-04-30,1,6.845,6.712,0.0354,0.2044,0.0
BBDC,2020-05-01,0,6.76,6.766,0.1556,0.1074,-1.0
BBDC,2020-05-04,1,6.85,6.846,0.2828,0.1426,1.0
BBDC,2020-05-05,1,6.985,6.862,0.0919,0.1462,0.0
BBDC,2020-05-06,0,6.8,6.834,0.1697,0.168,-1.0
BBDC,2020-05-07,0,6.76,6.828,0.1131,0.1669,0.0
BBDC,2020-05-08,1,6.885,6.884,0.0636,0.1365,1.0
BBDC,2020-05-11,1,6.845,6.826,0.1202,0.1067,0.0
BBDC,2020-05-12,0,6.76,6.794,0.0,0.0948,-1.0
